feature,mean_abs_shap
Gene_SLC6A3,0.23741964
Degrader_369_minus_Stable_530,0.23678885
Degrader_320_minus_Stable_51,0.2360859
Degrader_1334_minus_Stable_287,0.2359241
Gene_GSTA1,0.23566829
Degrader_301_minus_Stable_666,0.23561634
Gene_AC053503.12,0.23494591
Gene_RNASEH2CP1,0.23462173
Gene_FOXA1,0.23357187
Gene_AC003090.1,0.23337603
Degrader_441_minus_Stable_1077,0.23310205
Degrader_217_minus_Stable_339,0.23296037
Degrader_1056_minus_Stable_1077,0.23207851
Degrader_755_minus_Stable_430,0.2319209
Gene_LINC00365,0.23136902
Degrader_493_minus_Stable_407,0.23119113
Gene_RP11-804N13.1,0.23113641
Gene_KRT6B,0.23000482
Gene_RP11-351I21.7,0.22911647
Degrader_510_minus_Stable_1065,0.22889966
Gene_LBX1,0.22879395
Gene_LCE1C,0.22764999
Degrader_443_minus_Stable_1083,0.22764288
Gene_FLG2,0.22733808
Gene_NPIPA5,0.22626677
Degrader_365_minus_Stable_430,0.22600147
Gene_KRTAP8-1,0.22556494
Degrader_601_minus_Stable_145,0.22477521
Degrader_301_minus_Stable_1083,0.22458477
Gene_EGFL6,0.22337517
Gene_ECEL1,0.22331406
Degrader_441_minus_Stable_1282,0.22278874
Gene_CD1B,0.22217277
Gene_KRT7-AS,0.2213347
Degrader_899_minus_Stable_145,0.22115521
Gene_RP11-713C5.1,0.22106758
Gene_LDHC,0.22104797
Gene_MUCL1,0.2206299
Gene_LINC00470,0.22023197
Degrader_441_minus_Stable_416,0.21997778
Degrader_454_minus_Stable_386,0.21990736
Degrader_190_minus_Stable_1083,0.21925507
Gene_ICOS,0.21880549
Degrader_488_minus_Stable_1077,0.21862568
Gene_GJA3,0.21786113
Gene_HRASLS2,0.21763289
Gene_RBP4,0.21691346
Gene_RP3-465N24.5,0.21677968
Degrader_433_minus_Stable_1252,0.21665947
Gene_FRMD7,0.21641338
Degrader_1173_minus_Stable_51,0.21639806
Degrader_1334_minus_Stable_256,0.21606338
Degrader_601_minus_Stable_1083,0.21596733
Degrader_1231_minus_Stable_1238,0.21547198
Degrader_1384_minus_Stable_796,0.2151099
Gene_SCN1A,0.21412069
Degrader_1231_minus_Stable_1260,0.21276295
Degrader_301_minus_Stable_145,0.212545
Degrader_1277_minus_Stable_169,0.21239386
Gene_CCDC144NL-AS1,0.2123703
Degrader_155_minus_Stable_1083,0.21147995
Degrader_1064_minus_Stable_339,0.2111429
Degrader_311_minus_Stable_169,0.21076031
Gene_ZNF683,0.21050923
Degrader_488_minus_Stable_1282,0.20992109
Gene_TBC1D3F,0.20981199
Degrader_1202_minus_Stable_626,0.20913802
Gene_PRSS2,0.2086773
Degrader_369_minus_Stable_256,0.20782512
Degrader_755_minus_Stable_1065,0.20769979
Gene_CCL3,0.20768295
Degrader_190_minus_Stable_796,0.2075233
Gene_CPA2,0.20747235
Gene_INSM1,0.20710681
Degrader_443_minus_Stable_323,0.20703058
Degrader_1127_minus_Stable_796,0.20696457
Degrader_723_minus_Stable_1282,0.20684364
Gene_NSFP1,0.20617874
Gene_CXCL3,0.20597756
Degrader_365_minus_Stable_1083,0.20550407
Degrader_675_minus_Stable_407,0.20531735
Degrader_1202_minus_Stable_323,0.2051286
Gene_LINC00861,0.20435482
Gene_IL1A,0.20366947
Degrader_311_minus_Stable_1282,0.20309672
Degrader_499_minus_Stable_89,0.20302789
Degrader_1382_minus_Stable_1252,0.20293298
Degrader_536_minus_Stable_287,0.20273365
Degrader_433_minus_Stable_553,0.2024951
Degrader_190_minus_Stable_416,0.2022857
Degrader_1004_minus_Stable_553,0.20201112
Degrader_633_minus_Stable_1252,0.20160416
Degrader_488_minus_Stable_51,0.2015772
Degrader_676_minus_Stable_626,0.2015179
Gene_MMP13,0.20132491
